STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,GEOID,GEOIDFQ,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,area_m2,area_sqmi,Harvey_Totals,harvey_Wind,harvey_TMax,harvey_TMin,harvey_Pre,harvey_CERA,Beryl_Totals,Beryl_Wind,Beryl_TMax,Beryl_TMin,Beryl_Pre,Beryl_CERA,Imelda_Totals,Imelda_Wind,Imelda_TMax,Imelda_TMin,Imelda_Pre,Elevation,censusBlockGroupFips,waterDepth
48,201,540102,3,482015401023,1500000US482015401023,Block Group 3,G5030,S,1044977,0,+29.8674495,-095.6027286,1044976.2477512811,0.40346532925677,752.4944763183594,19.677980422973633,96.3455581665039,59.34795951843262,30.11128044128418,,220.1233901977539,22.200366973876953,97.23116683959961,72.32191467285156,4.938165664672852,0.0,158.80149841308594,0.0,92.58679580688477,70.93689727783203,6.476170301437378,34.63574660633484,482015401023,1.0
48,201,240101,1,482012401011,1500000US482012401011,Block Group 1,G5030,S,1642726,0,+29.9427937,-095.3917008,1642726.2785500486,0.634256616148174,783.2279663085938,22.922064781188965,95.16649627685547,59.83445358276367,29.956971168518066,,188.56069946289062,22.129581451416016,98.78351211547852,73.64981460571289,4.989036083221436,0.0,289.2200012207031,4.612589359283447,91.38542938232422,70.93689727783203,11.702889442443848,23.8062381852552,482012401011,0.0
48,201,542004,1,482015420041,1500000US482015420041,Block Group 1,G5030,S,688915,0,+29.8025739,-095.7126284,688913.4635919892,0.265989488292867,830.740966796875,20.560847282409668,97.11320495605469,59.701881408691406,36.05259323120117,,183.34649658203125,22.331403732299805,96.89970016479492,72.07014846801758,2.195948123931885,0.0,154.36699676513672,0.0,92.60811233520508,70.93689727783203,6.205474853515625,33.84044943820225,482015420041,33.0
48,201,413301,4,482014133014,1500000US482014133014,Block Group 4,G5030,S,264681,6953,+29.6948264,-095.4154858,271635.0380714806,0.104878288199399,804.6309814453125,22.459232330322266,95.65052795410156,61.975791931152344,31.70145034790039,,302.3908996582031,24.35083770751953,97.68521118164062,74.17884063720703,10.715560913085938,0.0,284.9339904785156,0.143664396367967,91.42133331298828,73.64958190917969,10.739049434661865,13.594240837696335,482014133014,-138.0
48,201,421602,2,482014216022,1500000US482014216022,Block Group 2,G5030,S,451506,0,+29.7017486,-095.4774386,451507.57890079345,0.174327076213596,770.3015441894531,21.803272247314453,96.19467163085938,61.02499771118164,29.181663513183594,,239.0979461669922,23.937376022338867,97.60023498535156,73.69784545898438,8.230316162109375,0.0,292.6885070800781,0.0,91.71917724609375,73.64958190917969,10.4490385055542,16.58745874587459,482014216022,0.0
48,201,330902,1,482013309021,1500000US482013309021,Block Group 1,G5030,S,4290403,75660,+29.6077289,-095.4007576,4366064.532823945,1.685737516123325,795.4989929199219,22.483592987060547,95.58199310302734,62.30445098876953,32.151771545410156,,305.99879455566406,24.870319366455078,97.50901794433594,74.0918197631836,8.041462898254395,0.0,257.8140106201172,0.993725140889486,91.26065063476562,73.64958190917969,7.934522310892741,17.175737584753527,482013309021,59.6
48,201,541604,4,482015416044,1500000US482015416044,Block Group 4,G5030,S,1390223,0,+29.8378055,-095.6638355,1390222.2572104179,0.536764813508942,794.6060791015625,19.950910568237305,96.74824905395508,59.46183204650879,33.02339172363281,,226.07379150390625,22.188664436340332,97.02752685546875,72.08675765991211,3.449021220207214,0.0,154.06399536132812,0.0,92.54745483398438,70.93689727783203,5.926858425140381,33.342382271468146,482015416044,0.0
48,201,411901,2,482014119012,1500000US482014119012,Block Group 2,G5030,S,655652,0,+29.7284060,-095.4049666,655653.3116394012,0.253147743623973,814.4729614257812,22.200551986694336,95.64202880859375,61.35734939575195,31.835119247436523,,310.0664978027344,23.981731414794922,97.72819519042969,73.93270111083984,10.753931045532227,0.0,286.7460021972656,0.272234052419662,91.3470230102539,70.93689727783203,10.661043167114258,14.62097735399285,482014119012,1.0
48,201,330102,1,482013301021,1500000US482013301021,Block Group 1,G5030,S,1419731,0,+29.6347678,-095.4165137,1419729.709971459,0.54815764101998,783.9339599609375,22.52668285369873,95.61079406738281,62.236284255981445,32.22445106506348,,298.36280822753906,24.746990203857422,97.54975509643555,74.08264541625977,8.844213962554932,0.0,284.447509765625,0.99073001742363,91.28886795043945,73.64958190917969,8.907245635986328,15.216528925619835,482013301021,0.25
48,201,541604,2,482015416042,1500000US482015416042,Block Group 2,G5030,S,708449,0,+29.8348222,-095.6795239,708449.1469341251,0.273532215631266,822.6700439453125,20.285120010375977,96.92654800415039,59.5772647857666,34.55027198791504,,181.08599853515625,22.255504608154297,96.98519134521484,72.10914993286133,2.858216524124146,0.0,149.94400024414062,0.0,92.7085952758789,70.93689727783203,5.401696681976318,35.223768736616705,482015416042,0.0
48,201,331603,3,482013316033,1500000US482013316033,Block Group 3,G5030,S,1225714,0,+29.6228293,-095.3485755,1225714.4057545017,0.473248332061813,848.0324401855469,23.157536506652832,95.59158325195312,63.18050003051758,37.004844665527344,,313.5619812011719,24.909424781799316,97.69739151000977,74.61264038085938,7.55954384803772,0.0,280.80548095703125,4.021511554718018,91.07466888427734,73.64958190917969,9.762803077697754,14.477931904161412,482013316033,0.0
48,201,331501,2,482013315012,1500000US482013315012,Block Group 2,G5030,S,1338721,0,+29.6289360,-095.3595801,1338718.7983502864,0.516879328043046,856.7179565429688,23.009763717651367,95.58002853393555,62.90388870239258,35.57283592224121,,308.486083984375,24.830089569091797,97.66786575317383,74.46240615844727,8.291980266571045,0.0,291.865966796875,4.021511554718018,91.07466888427734,73.64958190917969,9.762803077697754,13.625795257374206,482013315012,0.0
48,201,331502,2,482013315022,1500000US482013315022,Block Group 2,G5030,S,5844443,31724,+29.6317096,-095.3724319,5876165.076266251,2.268787335946399,821.2719573974609,22.834373474121094,95.58068339029948,62.7040761311849,34.432481129964195,,312.7054672241211,24.843499501546223,97.6149164835612,74.33887736002605,8.208474477132162,0.0,277.82374572753906,2.680374145507812,91.15070343017578,73.64958190917969,9.388517379760742,14.805831857201253,482013315022,99.0
48,201,412902,2,482014129022,1500000US482014129022,Block Group 2,G5030,S,822144,23950,+29.6827483,-095.4480278,846093.3602586626,0.32667664639587,777.3890991210938,22.06310272216797,95.88140869140625,61.492652893066406,31.613800048828125,,277.1788024902344,24.146160125732422,97.63739013671875,73.92292785644531,10.214184761047363,0.0,287.6409912109375,0.075883854801456,91.52810414632161,73.64958190917969,10.291795412699381,14.069176882661996,482014129022,0.0
48,201,330802,1,482013308021,1500000US482013308021,Block Group 1,G5030,S,1212954,1418,+29.6069147,-095.3606992,1214372.8948526422,0.468869374702605,839.346923828125,22.895362854003906,95.51000213623047,62.96168899536133,35.79228973388672,,318.63787841796875,24.945865631103516,97.62089538574219,74.4577407836914,7.592212677001953,0.0,269.7449951171875,3.451234102249146,91.10248184204102,73.64958190917969,9.079418659210205,16.15253164556962,482013308021,49.5
48,201,412902,1,482014129021,1500000US482014129021,Block Group 1,G5030,S,399176,0,+29.6824556,-095.4431237,399174.3935449636,0.15412123334771,777.3890991210938,22.06310272216797,95.88140869140625,61.492652893066406,31.613800048828125,,277.1788024902344,24.146160125732422,97.63739013671875,73.92292785644531,10.214184761047363,0.0,287.6409912109375,0.212556824088097,91.4155044555664,73.64958190917969,10.285364151000977,15.107344632768362,482014129021,0.3333333333333333
48,201,333302,2,482013333022,1500000US482013333022,Block Group 2,G5030,S,2813985,14898,+29.6324749,-095.2570651,2828886.8512869244,1.092233213281881,1071.6859741210938,23.627018928527832,95.72955703735352,63.58313465118408,40.68652057647705,,232.7324447631836,24.828462600708008,97.83137702941895,74.8814697265625,7.431768417358398,0.0,268.9090118408203,5.356853485107422,91.0192642211914,73.64958190917969,10.908244132995605,12.702566964285714,482013333022,33.333333333333336
